Gene Symbol	1B	2B	3B	8B	9B	10B	11B	13B	14B	16B	17B
MBD1	7.304115407	10.15599732	10.60928753	8.519537595	7.234222274	9.743360014	11.48090467	8.378158583	7.546901444	9.356174374	9.107147488
MBD1	7.941892676	10.32873972	10.48316105	8.737147573	7.811124942	9.625768701	11.23995485	8.518887241	8.225717591	9.263011944	9.069476181
MBD2	7.766405623	7.548208487	8.205590056	9.497613123	10.12196561	7.797699927	10.75428254	8.815806848	7.699673028	7.61738888	8.921233156
MBD2	9.803713137	8.420144321	10.00789293	7.591030846	7.2167878	9.233255303	9.244612869	8.526661282	9.533644158	8.667999068	7.639094502
MBD2	10.15932625	10.7111633	10.27292128	10.97710323	10.31141753	10.12048708	7.445933015	10.0303113	11.0769881	10.09186644	10.11867867
MBD3	11.52385154	9.529455669	10.29751415	9.218080254	10.60160188	10.66721336	8.757069816	9.384318881	9.695650416	9.999038486	10.62948903
MBD4	14.45896115	12.76274075	13.65392797	12.14736078	12.91815994	11.68650108	12.67639699	14.00164761	12.35178948	13.85831688	12.14498271
MBD5	9.553030711	10.24161891	10.18069957	8.058609774	9.560023333	9.203850595	7.42443726	10.92924946	10.77937001	11.2178193	10.41923938
MBD6	9.072935792	10.70617942	9.69969184	12.32822548	10.98462915	10.48741248	9.360992524	11.38298335	9.082088437	9.945486787	11.22169283
MBIP	9.45799767	9.908114502	10.17960783	11.08456545	10.62870555	10.85401875	11.51240882	10.63681886	12.15044716	11.97093293	11.61258374
MBL2	7.175252838	7.006624289	7.14122197	7.173901335	7.000642937	7.002790697	11.94682715	7.150853219	7.213812082	7.127884391	6.928477798
MBNL1	12.16132328	12.52984884	12.36422342	11.54318632	12.38313298	12.51998239	12.25619586	12.39113591	12.84994374	11.74756394	11.67549654
MBNL1	12.04404233	12.62218741	11.49871146	13.15392968	13.7396773	12.63298507	13.36317885	13.05025936	13.05467845	13.27428807	13.68980369
MBNL1	12.19357606	12.38484763	11.62110384	12.17703513	12.03877968	12.34497823	11.98026423	12.23882726	12.23350073	12.33474581	11.74376455
MBNL2	10.98082526	11.98489066	10.65483586	12.26075143	12.41811417	11.49434156	12.16132328	12.58461283	11.60992494	11.87731497	12.38962315
MBNL2	13.29686868	12.73044282	11.34774857	13.33296047	12.63449693	12.33393055	12.61552064	12.8254124	13.4392015	12.43046196	12.47097281
MBNL2	12.71830886	13.20235072	12.58067998	12.64787824	13.06993887	12.83377717	12.845519	13.68087971	13.92512382	13.66459088	13.55267457
MBNL3	9.078719756	9.65716703	10.43240352	9.078055228	8.657217451	8.997370068	10.64706406	9.063701224	9.192410934	9.845667761	9.359913023
MBNL3	7.864029021	8.298367347	7.53307115	7.908791802	8.143485608	8.301478095	8.549283632	8.813355454	7.432692755	7.887209815	8.560592955
MBOAT2	7.502460843	7.517861162	7.519443977	7.702488683	9.848364343	7.715132504	9.396045857	8.23977102	7.688929648	7.421966067	7.866636076
MBOAT2	7.26415276	7.239574344	7.40054491	7.433270508	7.187302813	7.288028016	7.165556002	7.234926502	7.458891976	7.139330436	7.19297186
MBOAT7	7.653902871	8.645053278	7.443405661	7.38833081	7.525812954	7.461505025	10.36503086	7.415377256	7.554446859	7.456162338	7.715597699
MBP	13.75899498	13.68980369	13.89654876	11.86189963	12.00813007	13.30512715	13.22480222	14.0295673	13.84030845	14.62335577	14.09382823
MBP	9.530857103	8.836665964	7.486318539	7.589392968	7.231039459	7.468193381	7.729726219	9.432850932	10.54046463	9.642779238	7.547626255
MBP	11.08384848	10.20715979	9.006237197	10.26464858	9.118780902	9.442760849	7.39947598	10.22232929	9.654653309	9.655664248	9.882788543
MBTD1	12.98950022	13.03759246	12.32774661	12.67639699	13.14603753	13.16617208	13.58804493	12.05579861	12.64214457	11.53903125	12.14207715
MBTPS1	12.78155095	12.78829774	12.94816165	12.92224384	12.72490136	12.80053786	12.28301981	12.79415486	13.37454987	13.26989631	12.54724013
MBTPS1	7.298135862	9.409603594	7.160963437	10.38789317	10.70760301	9.01760459	7.655635933	9.007060072	7.261297768	7.263471279	8.629838049
MBTPS2	9.312175313	7.086345799	7.005363651	8.241400029	7.058323568	8.897480989	7.128390272	7.027938724	10.08852413	9.171187218	8.031737563
MC1R	12.15327102	12.62063944	12.48317338	12.8064592	12.76274075	12.61618772	12.65402928	11.78895102	12.25789423	11.82509023	12.41994143
MC2R	7.141733831	7.30336856	7.298034935	7.187617556	7.285119332	7.265134304	7.299067781	7.213892861	7.366510049	7.226732556	7.203379219
MC3R	7.223028515	7.176039155	7.193052234	7.144820108	7.081897672	7.20854217	8.737786269	7.223175062	7.297704199	7.233759692	7.031839359
MC4R	7.331086105	7.510993808	7.767012466	7.257449754	7.497289607	7.391472332	7.833630861	7.327992514	7.508916774	7.431208776	7.38735346
MC5R	7.282003832	7.351072568	7.380711364	7.205982213	7.335487389	7.371017428	7.302887022	7.163802827	7.486624455	7.296848838	7.220011975
MCAM	11.32831639	11.49492348	11.26688946	11.5306666	11.20849631	10.58634369	10.40672981	11.42842219	11.09578175	11.571142	11.14238314
MCAT	9.894867088	8.980640295	7.374608454	9.362029764	7.338050292	7.268244002	11.35577068	9.469903675	10.7956137	7.186019329	7.83267939
MCAT	7.420249114	7.539818953	8.006459555	7.437238736	7.532228197	7.677593822	7.541809255	7.446587855	7.603318204	7.487024823	7.374265466
MCC	9.026967542	10.26092809	8.509563212	8.893479615	10.65235154	8.126386257	10.13414439	9.112926605	10.22756076	7.923917158	9.403152316
MCCC1	12.75101708	12.1138683	9.752697356	11.87015772	12.36553671	12.61477489	11.14402642	12.57950059	12.80881739	13.25180192	12.59701572
MCCC2	7.034110756	10.33418391	7.064703102	9.300007968	9.971244006	9.872973072	9.491841408	10.74785394	7.207596188	9.581446595	10.15518987
MCF2	8.152001149	8.171222594	7.902579014	7.996464506	7.547668579	7.662519512	7.592399349	7.748732649	7.754673983	7.88479612	7.881233438
MCF2L	7.19833085	7.011053126	7.154091072	8.167630631	9.544160493	7.284974566	7.037755605	7.125654211	7.090069335	7.177373481	7.736977426
MCF2L2	9.492542236	9.863100373	8.870662986	8.230678403	8.733269734	9.693032144	10.63202813	9.167132488	9.69348983	10.39868703	9.233609122
MCFD2	7.588608784	9.965230884	9.210355617	10.25968988	10.45129047	9.328580322	10.4834737	10.97447487	8.636554487	10.42137449	10.98280049
MCHR1	7.323246434	7.258038419	7.301436018	7.252152542	7.220944445	7.311986555	7.541809255	7.278946932	7.351072568	7.270266597	7.226486329
MCL1	10.73153091	11.60908799	11.18956093	12.56030267	12.35178948	11.57172872	10.65716377	11.64547893	11.17648109	10.77169223	11.22368726
MCL1	7.215519761	7.280514089	7.191835125	7.202644417	8.215831844	8.354273157	7.21167965	7.160481223	7.278893124	8.16723642	7.661920699
MCM10	14.58516632	13.52141426	14.49671986	14.44687891	13.76402442	14.33385914	12.12157381	12.8818462	13.05724568	12.37017565	12.0805567
MCM10	7.052632549	7.057768302	6.977805741	6.955817268	7.131940045	6.953250662	6.952034676	6.888526673	7.001448607	6.91852128	6.90791314
MCM2	12.75807726	7.181744985	11.58442733	11.65284869	7.253847282	11.89590214	7.354531734	10.19495902	9.949979058	11.12890368	10.91655494
MCM3	14.79977468	14.6863044	15.0208131	14.8568172	14.32106761	14.51585638	14.62907329	14.70558148	14.57012448	14.54765743	14.44343668
MCM3AP	13.75985555	13.82812359	13.74459731	14.26826083	13.3403828	13.57361042	13.72733407	13.72773103	13.33850247	13.47343642	13.17563125
MCM3AP-AS1	7.125157716	6.9810324	7.042140419	9.262176971	7.156944514	6.941967323	10.79904968	9.750620338	7.025348668	6.980549293	7.090549726
MCM4	8.969096852	7.760302524	8.515262674	10.37346211	8.805945364	9.807664462	8.029909351	8.542561522	8.182225458	7.778018568	8.44051293
MCM4	8.439418844	7.641540258	8.116587013	9.675241194	7.611943213	9.779757461	7.75377789	8.170162495	9.527933378	8.303465486	8.298367347
MCM5	7.859738099	7.520820813	8.527304089	8.39837911	7.789027445	7.825731199	8.231754504	8.708297465	7.753427264	7.808585289	7.424901162
MCM6	14.23249444	14.01040367	14.31759588	13.30104686	13.43975623	14.04330667	13.68755841	14.30414461	14.42338255	14.64306505	14.49849262
MCM7	13.64423515	12.85954598	13.68691975	13.30581665	12.75529368	13.25927765	12.94398954	13.016313	12.54647539	12.94952548	12.97815298
MCM7	7.596876541	7.313198783	8.006459555	9.31178692	7.171203486	7.547920435	7.517956842	7.358832312	7.484254921	9.13141211	7.240855802
MCM7	12.24246643	11.62693075	12.50353217	11.08419756	11.10093916	11.35104794	9.748093617	10.35294478	10.07845182	9.136291773	8.571145011
MCM9	11.51078492	9.702052668	8.907289046	9.70007195	10.11600349	9.314222212	8.502983979	10.07517328	10.95443557	9.973089746	10.14005453
MCMBP	13.05467845	12.70097284	13.55750499	12.4740822	12.84882184	13.08888345	12.95011051	12.72899552	12.82392392	12.43719713	12.54172673
MCOLN1	13.66302953	13.67662384	12.74509595	14.00348938	13.39316847	13.40465402	12.68864834	12.83061353	13.30784249	13.37397146	13.33671374
MCOLN3	9.561576015	9.62847403	7.654961906	9.168309142	7.287903839	9.220317795	7.221376355	9.363035728	10.20715979	11.4885607	9.46225907
MCPH1	10.41078349	10.75761403	10.92588276	8.902818771	10.18744728	11.2301849	10.93002501	10.56161759	10.79850203	10.51903305	10.35052324
MCRS1	11.11544174	9.186483693	10.33827243	10.50469899	10.70239038	8.984524495	7.417234021	8.384518474	10.50552135	8.359904529	8.908486643
MCRS1	14.0198716	14.48724101	14.09755693	14.27476846	14.71641373	14.54559493	14.27680171	14.14546243	13.79760135	13.82190629	14.58082698
MCTP1	11.16430752	11.08050554	9.904367356	10.70617942	9.827702022	9.879197592	10.56378541	10.87828005	11.76815319	11.7901245	11.54091313
MCTP1	7.069208525	9.939120582	7.055950833	7.320074611	9.773954067	8.733269734	6.936427876	9.627779479	7.113178468	8.329650372	9.457206221
MCTP1	7.075797076	7.263178351	7.199078403	7.077415763	7.201958156	7.117303147	7.055107107	7.150853219	7.20298947	7.153729952	7.053102829
MCTP2	8.527480764	6.955817268	7.395107035	7.458766178	10.19441056	7.089836934	9.585141901	7.847388028	7.380547501	7.215773147	8.443659369
MCTS1	11.93811211	11.40168256	11.87107742	11.15124531	11.00348172	11.43391912	10.32371401	12.06678857	11.60776463	12.07588031	11.59919315
MDC1	12.50594723	12.04155026	12.77968767	11.35028434	11.54835374	12.0805567	11.71721372	12.13442972	12.02515972	12.24099754	11.76892446
MDFI	7.306998479	7.532927469	7.614909982	7.429503802	7.383049981	7.384895684	7.813361901	7.538257348	7.768909819	7.40054491	7.25018127
MDFIC	7.833449176	7.755736864	8.438333291	7.491421593	7.928757414	8.095109854	8.04584236	7.629443557	8.040485206	7.761994068	7.601486375
MDH1	13.0473673	13.18464622	13.3016153	12.40351032	11.83154249	12.58158106	12.76502489	13.09343593	13.32507623	13.73896553	12.84311691
MDH2	13.84933951	13.84933951	14.08415327	14.45896115	13.97509723	13.87514223	14.40482778	13.66302953	13.45880737	13.64632839	13.70274015
MDK	7.240948289	7.150444192	7.313755646	7.205097194	7.154494419	7.329227827	9.632501399	7.229409682	7.420084708	7.224690744	7.122763357
MDK	7.928394464	8.031032246	8.54333598	7.338737459	7.798092914	7.939572556	7.292331383	7.367346045	7.265249902	7.251214699	7.311557514
MDK	9.817400363	9.937392012	10.0339595	10.88582155	10.17087543	10.17020358	9.943250934	9.380638365	9.30102387	9.128368021	9.755775073
MDK	10.23015009	10.82655941	7.852326502	11.18022694	12.31739984	10.32402603	11.84965826	9.483549523	10.77871493	8.391545652	10.130435
MDK	13.63351845	13.30913854	11.77550155	12.57081293	12.80704675	13.79675513	10.60776069	12.49819582	12.32588723	12.52937998	12.91006035
MDM1	10.65115324	10.64460689	10.42118999	10.8586484	8.984723754	9.768719172	8.772057176	8.743711287	10.00217356	9.164285364	8.50127083
MDM1	7.317040947	7.155627704	7.371382299	7.611423105	8.439264524	9.407551069	7.187794369	7.206669772	7.438194474	8.634191695	8.187174787
MDM1	7.481409489	7.225619961	7.634014028	7.290159808	7.407164949	7.42331641	7.476684932	7.355391234	7.63550683	7.453586687	7.564319992
MDM2	7.26171422	7.577720494	7.354754502	10.6825339	10.62575478	9.06038571	7.489202095	9.632166568	7.300624916	8.24124623	9.636276191
MDM2	9.731699532	11.13501287	10.11658109	12.22538632	11.93941168	10.04928137	13.20536524	10.89181653	10.6348961	10.4517413	10.33045514
MDM4	12.92177171	13.31821124	13.09908075	13.38062072	13.0963436	13.02078184	13.38429628	12.9521533	14.03044792	12.79552827	12.57474081
MDN1	7.24742202	7.182549361	7.204953902	9.479471857	10.60928753	7.200852887	12.45335115	7.25596453	7.410548492	9.442187664	7.797440057
ME1	9.836265233	11.66143841	9.48634273	10.29406461	10.22806215	11.24343834	10.47315185	10.78592578	11.67569153	11.13967675	9.899450837
ME2	7.961003184	8.262078629	9.577825476	8.753809464	8.599955427	7.927238268	8.107773021	9.48784618	8.87366706	9.284076284	9.351629126
ME3	7.918145024	7.629874095	8.203971793	7.528164985	7.880277255	7.778541169	7.705597463	7.729167124	8.236667507	7.894367207	7.39493718
ME3	13.19456374	13.30784249	13.05135257	12.39638041	12.31263952	12.84686034	12.71102834	13.30512715	13.12947245	13.53029011	13.12197798
ME3	7.200852887	7.272733523	7.225885127	8.054543368	7.365671162	7.253959377	7.489202095	7.107210929	7.139777306	7.182902458	7.226486329
MEA1	8.154520401	7.84693355	8.780241315	8.87281775	9.52872213	8.275305013	8.256398291	9.406457133	8.361926081	10.37123068	10.19964366
MEAF6	9.830355699	8.046349293	10.44483538	8.3767287	7.531354008	11.08604447	8.297590423	9.466521204	10.07477135	11.01789996	8.720558945
MECOM	9.083061431	10.64909454	9.558615455	10.56277794	11.61703134	9.874525225	11.83333533	11.14291702	7.171234916	11.3407996	11.91138037
MECP2	7.18075536	7.511789088	6.904255611	7.247507152	7.401998979	7.051245875	7.264933957	7.045225665	7.010239987	7.125157716	7.067453102
MECR	10.34307225	10.2513828	7.055950833	8.915211273	9.715761139	9.563973613	10.37307794	8.155008939	7.283955277	8.669650228	8.550344368
MECR	10.45300425	8.594923393	11.0741617	8.613046211	11.23580257	10.22380395	10.83916019	10.20328803	9.63537243	9.847175128	8.103336498
MED1	10.15038165	10.34903231	9.746241184	11.55332411	9.787104701	10.1385168	10.23450053	10.33674646	10.30935541	10.03853424	10.10076138
MED12	13.26011475	12.78392296	13.36782282	12.93820121	12.60242145	12.83896434	12.47681496	12.89327863	12.82139527	13.13686317	12.45972598
MED13	7.331086105	7.43289034	7.758124071	7.369042667	7.471021467	7.356124043	7.500603472	7.401661616	7.38152815	7.293521333	7.276671753
MED13L	7.817892268	7.917555709	8.154520401	7.87170326	7.983731359	8.284734047	8.093732001	8.48948105	8.894732256	8.101879503	8.445937209
MED14	7.578665353	7.406409208	7.683635713	7.450665518	7.600193072	7.597907543	9.319311058	7.366280054	9.45970066	7.428205576	7.3588736
MED15	8.817598512	8.765587877	7.353316872	9.818548689	10.08942661	9.911273412	7.264933957	9.655987455	9.057506668	8.58429922	10.43240352
MED15	9.58004121	10.91041129	10.49772267	10.86410959	11.24343834	9.705665751	11.15473702	9.937392012	10.42695597	9.884672377	9.71151996
MED16	10.76363609	10.83533948	11.5128301	10.53973331	11.86677709	11.11503737	11.47787466	9.36062115	9.469903675	9.645084973	9.007060072
MED16	12.20281872	11.74920887	12.18558711	10.58564308	12.51954094	11.79721168	10.80548815	11.59639029	12.03361015	11.31576701	11.57688107
MED16	13.75007811	13.41442218	13.68382433	12.88397429	13.79849868	13.5310177	13.36136281	13.30048065	13.04340936	13.2910093	13.26934916
MED17	8.592143443	8.892365115	7.35219357	7.169468758	8.347697536	6.966186794	7.148364873	7.118778586	7.10821353	8.197520941	7.718901311
MED18	7.377897609	7.274740183	7.552078493	7.232672888	7.537444567	7.470014676	8.174777243	7.279757094	7.423283154	7.330313898	7.186442143
MED20	13.29929841	12.94788895	13.22974683	11.85912772	13.00394763	13.3473974	12.35817961	13.02447834	13.30442303	13.20536524	13.16790432
MED21	10.43669373	11.10659961	10.63453939	9.828666178	11.62836523	11.29977393	10.36382216	11.18956093	10.77369217	10.74111575	11.63739509
MED22	12.34656882	12.4083652	11.63594043	12.04960905	12.45486366	12.5929824	12.23479356	12.10211093	12.11451108	11.71353325	12.10904217
MED22	8.223416693	8.351454519	8.98932874	8.150282618	8.51096233	8.327964404	9.112926605	7.906825368	8.494417224	8.087406352	7.817409081
MED23	7.308428848	7.176039155	7.316996168	7.257449754	7.486112056	7.158473271	7.238395947	8.870804353	7.278159741	7.180939417	9.095157615
MED23	12.3547383	12.47681496	11.84148501	11.43541928	13.46384666	12.79058197	12.13712302	12.82303052	12.68652385	12.45530848	13.3403828
MED24	14.61787624	13.77445255	14.52333959	15.41292284	13.14149097	13.90815028	13.19838477	14.33507906	14.52627142	14.40865125	13.83186419
MED24	13.19513148	12.95712569	12.70239148	12.97014946	13.08456654	12.01082305	13.70206252	12.69529101	13.32253656	12.31152423	12.73142172
MED25	14.39131821	13.85754458	14.512182	13.68308635	13.77758344	14.72915332	13.73363797	13.73214918	13.16844205	13.95580203	14.04330667
MED28	11.27510397	12.01708284	11.78492107	12.53657931	11.80702902	12.13779918	12.40722418	11.60193396	11.80823326	11.37756764	11.6959377
MED31	7.338855779	7.379799529	7.451071446	7.370195843	7.295948323	7.59409703	7.594785404	7.423064801	7.705403897	7.326398293	7.237892905
MED4	12.32652568	13.13367568	12.54523733	13.57836498	12.33048911	12.21809997	13.5079238	12.6048615	12.96457684	12.66943885	12.75335978
MED6	14.98435532	15.14857306	15.11504697	14.283265	14.84274768	15.0208131	14.49965489	15.03914781	14.99893882	15.02353772	14.80907242
MED7	11.85872102	12.42530503	11.82831891	12.55267983	11.95546894	12.30273746	12.79963456	12.03237675	11.67039689	11.78236335	12.09739465
MED8	10.12138648	8.666395267	7.460054416	9.656444813	8.243690382	9.368975766	7.011228072	9.019218873	9.94660472	7.304631606	8.890373594
MED8	9.171375345	8.972816647	9.849589366	9.522494231	9.726292612	9.465873278	9.463342212	9.255301696	8.980778116	9.558326175	9.583361292
MED8	10.93817148	9.503177633	11.16938778	10.72635432	10.81068851	8.855764914	9.309169927	9.71654199	10.58755512	9.583048004	9.521038397
MED9	10.27597725	9.499837918	9.519548377	9.714021008	8.34163986	9.210181891	8.778455152	9.40839623	9.112463578	9.544160493	9.623906211
MEF2A	11.06567128	11.47412157	11.9895746	10.98597168	11.97544264	10.95059728	10.49293768	10.81814381	10.67800592	10.50791775	10.03586463
MEF2C	11.14915489	10.99760373	10.53423556	9.842428199	10.68090193	10.11162164	10.15637836	11.16282903	11.04163387	11.64495295	11.05006333
MEF2D	11.93341303	12.26779281	12.07816444	11.76333881	11.92329683	12.09336235	11.75321996	12.37546671	12.33130151	12.44818343	12.45335115
MEFV	10.38954036	10.01883879	7.521547729	11.22731106	10.44333319	10.74065975	11.37151402	9.846427663	10.700327	7.318558738	9.300886586
MEG3	7.461711106	10.33640435	7.544512956	8.895861529	10.89002517	7.977067917	7.34072122	8.869703441	10.49438768	9.418185124	9.077163
MEG3	13.30581665	13.56851063	13.05519415	13.25649375	14.02758132	13.16790432	13.26011475	13.35098805	13.24331349	13.11697748	12.94529527
